Frame,Visibility,X,Y,Z,Event,Timestamp
0,0,0.0,0.0,0.0,0,0.0
1,0,0.0,0.0,0.0,0,0.0083950545735535
2,0,0.0,0.0,0.0,0,0.0167901091471071
3,0,0.0,0.0,0.0,0,0.0251851637206606
4,0,0.0,0.0,0.0,0,0.0335802182942142
5,0,0.0,0.0,0.0,0,0.0419752728677677
6,0,0.0,0.0,0.0,0,0.0503703274413213
7,0,0.0,0.0,0.0,0,0.0587653820148749
8,0,0.0,0.0,0.0,0,0.0671604365884284
9,0,0.0,0.0,0.0,0,0.075555491161982
10,0,0.0,0.0,0.0,0,0.0839505457355355
11,0,0.0,0.0,0.0,0,0.0923456003090891
12,0,0.0,0.0,0.0,0,0.1007406548826427
13,0,0.0,0.0,0.0,0,0.1091357094561962
14,0,0.0,0.0,0.0,0,0.1175307640297498
15,0,0.0,0.0,0.0,0,0.1259258186033033
16,0,0.0,0.0,0.0,0,0.1343208731768569
17,0,0.0,0.0,0.0,0,0.1427159277504105
18,0,0.0,0.0,0.0,0,0.151110982323964
19,0,0.0,0.0,0.0,0,0.1595060368975176
20,0,0.0,0.0,0.0,0,0.1679010914710711
21,0,0.0,0.0,0.0,0,0.1762961460446247
22,0,0.0,0.0,0.0,0,0.1846912006181783
23,0,0.0,0.0,0.0,0,0.1930862551917318
24,0,0.0,0.0,0.0,0,0.2014813097652854
25,0,0.0,0.0,0.0,0,0.2098763643388389
26,0,0.0,0.0,0.0,0,0.2182714189123925
27,0,0.0,0.0,0.0,0,0.2266664734859461
28,0,0.0,0.0,0.0,0,0.2350615280594996
29,0,0.0,0.0,0.0,0,0.2434565826330532
30,0,0.0,0.0,0.0,0,0.2518516372066067
31,0,0.0,0.0,0.0,0,0.2602466917801603
32,0,0.0,0.0,0.0,0,0.2686417463537139
33,0,0.0,0.0,0.0,0,0.2770368009272674
34,0,0.0,0.0,0.0,0,0.285431855500821
35,0,0.0,0.0,0.0,0,0.2938269100743745
36,0,0.0,0.0,0.0,0,0.3022219646479281
37,0,0.0,0.0,0.0,0,0.3106170192214817
38,0,0.0,0.0,0.0,0,0.3190120737950352
39,0,0.0,0.0,0.0,0,0.3274071283685888
40,0,0.0,0.0,0.0,0,0.3358021829421423
41,0,0.0,0.0,0.0,0,0.3441972375156959
42,0,0.0,0.0,0.0,0,0.3525922920892494
43,0,0.0,0.0,0.0,0,0.360987346662803
44,0,0.0,0.0,0.0,0,0.3693824012363566
45,0,0.0,0.0,0.0,0,0.3777774558099102
46,0,0.0,0.0,0.0,0,0.3861725103834637
47,0,0.0,0.0,0.0,0,0.3945675649570173
48,0,0.0,0.0,0.0,0,0.4029626195305708
49,0,0.0,0.0,0.0,0,0.4113576741041244
50,0,0.0,0.0,0.0,0,0.4197527286776779
51,0,0.0,0.0,0.0,0,0.4281477832512315
52,0,0.0,0.0,0.0,0,0.4365428378247851
53,0,0.0,0.0,0.0,0,0.4449378923983386
54,0,0.0,0.0,0.0,0,0.4533329469718922
55,0,0.0,0.0,0.0,0,0.4617280015454457
56,0,0.0,0.0,0.0,0,0.4701230561189993
57,0,0.0,0.0,0.0,0,0.4785181106925529
58,0,0.0,0.0,0.0,0,0.4869131652661064
59,0,0.0,0.0,0.0,0,0.49530821983966
60,0,0.0,0.0,0.0,0,0.5037032744132135
61,0,0.0,0.0,0.0,0,0.5120983289867671
62,0,0.0,0.0,0.0,0,0.5204933835603207
63,0,0.0,0.0,0.0,0,0.5288884381338742
64,0,0.0,0.0,0.0,0,0.5372834927074278
65,0,0.0,0.0,0.0,0,0.5456785472809813
66,0,0.0,0.0,0.0,0,0.5540736018545349
67,0,0.0,0.0,0.0,0,0.5624686564280885
