Frame,Visibility,X,Y,Z,Event,Timestamp
0,0,0.0,0.0,0.0,0,0.0
1,0,0.0,0.0,0.0,0,0.0083949188977916
2,0,0.0,0.0,0.0,0,0.0167898377955833
3,0,0.0,0.0,0.0,0,0.025184756693375
4,0,0.0,0.0,0.0,0,0.0335796755911667
5,0,0.0,0.0,0.0,0,0.0419745944889583
6,0,0.0,0.0,0.0,0,0.05036951338675
7,0,0.0,0.0,0.0,0,0.0587644322845417
8,0,0.0,0.0,0.0,0,0.0671593511823334
9,0,0.0,0.0,0.0,0,0.075554270080125
10,0,0.0,0.0,0.0,0,0.0839491889779167
11,0,0.0,0.0,0.0,0,0.0923441078757084
12,0,0.0,0.0,0.0,0,0.1007390267735001
13,0,0.0,0.0,0.0,0,0.1091339456712917
14,0,0.0,0.0,0.0,0,0.1175288645690834
15,0,0.0,0.0,0.0,0,0.1259237834668751
16,0,0.0,0.0,0.0,0,0.1343187023646668
17,0,0.0,0.0,0.0,0,0.1427136212624584
18,0,0.0,0.0,0.0,0,0.1511085401602501
19,0,0.0,0.0,0.0,0,0.1595034590580418
20,0,0.0,0.0,0.0,0,0.1678983779558335
21,0,0.0,0.0,0.0,0,0.1762932968536252
22,0,0.0,0.0,0.0,0,0.1846882157514168
23,0,0.0,0.0,0.0,0,0.1930831346492085
24,0,0.0,0.0,0.0,0,0.2014780535470002
25,0,0.0,0.0,0.0,0,0.2098729724447919
26,0,0.0,0.0,0.0,0,0.2182678913425835
27,0,0.0,0.0,0.0,0,0.2266628102403752
28,0,0.0,0.0,0.0,0,0.2350577291381669
29,0,0.0,0.0,0.0,0,0.2434526480359586
30,0,0.0,0.0,0.0,0,0.2518475669337502
31,0,0.0,0.0,0.0,0,0.2602424858315419
32,0,0.0,0.0,0.0,0,0.2686374047293336
33,0,0.0,0.0,0.0,0,0.2770323236271252
34,0,0.0,0.0,0.0,0,0.2854272425249169
35,0,0.0,0.0,0.0,0,0.2938221614227086
36,0,0.0,0.0,0.0,0,0.3022170803205003
37,0,0.0,0.0,0.0,0,0.3106119992182919
38,0,0.0,0.0,0.0,0,0.3190069181160836
39,0,0.0,0.0,0.0,0,0.3274018370138753
40,0,0.0,0.0,0.0,0,0.335796755911667
41,0,0.0,0.0,0.0,0,0.3441916748094586
42,0,0.0,0.0,0.0,0,0.3525865937072504
43,0,0.0,0.0,0.0,0,0.360981512605042
44,0,0.0,0.0,0.0,0,0.3693764315028337
45,0,0.0,0.0,0.0,0,0.3777713504006253
