Frame,Visibility,X,Y,Z,Event,Timestamp
0,0,0.0,0.0,0.0,0,0.0
1,0,0.0,0.0,0.0,0,0.0083949166455057
2,0,0.0,0.0,0.0,0,0.0167898332910114
3,0,0.0,0.0,0.0,0,0.0251847499365171
4,0,0.0,0.0,0.0,0,0.0335796665820228
5,0,0.0,0.0,0.0,0,0.0419745832275285
6,0,0.0,0.0,0.0,0,0.0503694998730342
7,0,0.0,0.0,0.0,0,0.0587644165185399
8,0,0.0,0.0,0.0,0,0.0671593331640456
9,0,0.0,0.0,0.0,0,0.0755542498095513
10,0,0.0,0.0,0.0,0,0.083949166455057
11,0,0.0,0.0,0.0,0,0.0923440831005627
12,0,0.0,0.0,0.0,0,0.1007389997460684
13,0,0.0,0.0,0.0,0,0.1091339163915741
14,0,0.0,0.0,0.0,0,0.1175288330370799
15,0,0.0,0.0,0.0,0,0.1259237496825856
16,0,0.0,0.0,0.0,0,0.1343186663280913
17,0,0.0,0.0,0.0,0,0.142713582973597
18,0,0.0,0.0,0.0,0,0.1511084996191027
19,0,0.0,0.0,0.0,0,0.1595034162646084
20,0,0.0,0.0,0.0,0,0.1678983329101141
21,0,0.0,0.0,0.0,0,0.1762932495556198
22,0,0.0,0.0,0.0,0,0.1846881662011255
23,0,0.0,0.0,0.0,0,0.1930830828466312
24,0,0.0,0.0,0.0,0,0.2014779994921369
25,0,0.0,0.0,0.0,0,0.2098729161376426
26,0,0.0,0.0,0.0,0,0.2182678327831483
27,0,0.0,0.0,0.0,0,0.226662749428654
28,0,0.0,0.0,0.0,0,0.2350576660741598
29,0,0.0,0.0,0.0,0,0.2434525827196655
30,0,0.0,0.0,0.0,0,0.2518474993651712
31,0,0.0,0.0,0.0,0,0.2602424160106769
32,0,0.0,0.0,0.0,0,0.2686373326561826
33,0,0.0,0.0,0.0,0,0.2770322493016883
34,0,0.0,0.0,0.0,0,0.285427165947194
35,0,0.0,0.0,0.0,0,0.2938220825926997
36,0,0.0,0.0,0.0,0,0.3022169992382054
37,0,0.0,0.0,0.0,0,0.3106119158837112
38,0,0.0,0.0,0.0,0,0.3190068325292168
39,0,0.0,0.0,0.0,0,0.3274017491747226
40,0,0.0,0.0,0.0,0,0.3357966658202282
41,0,0.0,0.0,0.0,0,0.344191582465734
42,0,0.0,0.0,0.0,0,0.3525864991112397
43,0,0.0,0.0,0.0,0,0.3609814157567454
44,0,0.0,0.0,0.0,0,0.3693763324022511
45,0,0.0,0.0,0.0,0,0.3777712490477568
46,0,0.0,0.0,0.0,0,0.3861661656932625
47,0,0.0,0.0,0.0,0,0.3945610823387682
48,0,0.0,0.0,0.0,0,0.4029559989842739
49,0,0.0,0.0,0.0,0,0.4113509156297796
50,0,0.0,0.0,0.0,0,0.4197458322752853
51,0,0.0,0.0,0.0,0,0.428140748920791
52,0,0.0,0.0,0.0,0,0.4365356655662967
53,0,0.0,0.0,0.0,0,0.4449305822118025
54,0,0.0,0.0,0.0,0,0.4533254988573081
55,0,0.0,0.0,0.0,0,0.4617204155028139
56,0,0.0,0.0,0.0,0,0.4701153321483196
57,0,0.0,0.0,0.0,0,0.4785102487938253
58,0,0.0,0.0,0.0,0,0.486905165439331
59,0,0.0,0.0,0.0,0,0.4953000820848367
60,0,0.0,0.0,0.0,0,0.5036949987303424
61,0,0.0,0.0,0.0,0,0.5120899153758481
62,0,0.0,0.0,0.0,0,0.5204848320213539
63,0,0.0,0.0,0.0,0,0.5288797486668595
64,0,0.0,0.0,0.0,0,0.5372746653123652
65,0,0.0,0.0,0.0,0,0.545669581957871
66,0,0.0,0.0,0.0,0,0.5540644986033767
67,0,0.0,0.0,0.0,0,0.5624594152488823
68,0,0.0,0.0,0.0,0,0.5708543318943881
69,0,0.0,0.0,0.0,0,0.5792492485398938
